date,Asset,Value
3/5/2021,XRP,0.48488
3/6/2021,XRP,0.4765
3/7/2021,XRP,0.4689
3/8/2021,XRP,0.48987
3/9/2021,XRP,0.48736
3/10/2021,XRP,0.4887
3/11/2021,XRP,0.46427
3/12/2021,XRP,0.46488
3/13/2021,XRP,0.46646
3/14/2021,XRP,0.46155
3/15/2021,XRP,0.44815
3/16/2021,XRP,0.52221
3/17/2021,XRP,0.48245
3/18/2021,XRP,0.4905
3/19/2021,XRP,0.47536
3/20/2021,XRP,0.54999
3/21/2021,XRP,0.54691
3/22/2021,XRP,0.6
3/23/2021,XRP,0.59638
3/24/2021,XRP,0.56302
3/25/2021,XRP,0.5248
3/26/2021,XRP,0.57689
3/27/2021,XRP,0.57464
3/28/2021,XRP,0.56075
3/29/2021,XRP,0.57082
3/30/2021,XRP,0.588
3/31/2021,XRP,0.57682
4/1/2021,XRP,0.59555
4/2/2021,XRP,0.61
4/3/2021,XRP,0.64262
4/4/2021,XRP,0.63599
4/5/2021,XRP,0.93999
4/6/2021,XRP,1.119
4/7/2021,XRP,1.10882
4/8/2021,XRP,1.07294
4/9/2021,XRP,1.0849
4/10/2021,XRP,1.399
4/11/2021,XRP,1.5
4/12/2021,XRP,1.475
4/13/2021,XRP,1.88888
4/14/2021,XRP,1.96689
4/15/2021,XRP,1.885
4/16/2021,XRP,1.81041
4/17/2021,XRP,1.74163
4/18/2021,XRP,1.56505
4/19/2021,XRP,1.5339
4/20/2021,XRP,1.44796
4/21/2021,XRP,1.4645
4/22/2021,XRP,1.41947
4/23/2021,XRP,1.19724
4/24/2021,XRP,1.172
4/25/2021,XRP,1.156
4/26/2021,XRP,1.375
4/27/2021,XRP,1.462
4/28/2021,XRP,1.4492
4/29/2021,XRP,1.42
4/30/2021,XRP,1.6397
5/1/2021,XRP,1.6666
5/2/2021,XRP,1.658
5/3/2021,XRP,1.6216
5/4/2021,XRP,1.558
5/5/2021,XRP,1.624
5/6/2021,XRP,1.7658
5/7/2021,XRP,1.695
5/8/2021,XRP,1.6277
5/9/2021,XRP,1.5968
5/10/2021,XRP,1.627
5/11/2021,XRP,1.4905
5/12/2021,XRP,1.547
5/13/2021,XRP,1.389
5/14/2021,XRP,1.4488
5/15/2021,XRP,1.5869
5/16/2021,XRP,1.6131
5/17/2021,XRP,1.565
5/18/2021,XRP,1.705
5/19/2021,XRP,1.6448
5/20/2021,XRP,1.2664
5/21/2021,XRP,1.2194
5/22/2021,XRP,1.0162
5/23/2021,XRP,0.9679
5/24/2021,XRP,0.997
5/25/2021,XRP,1.07
5/26/2021,XRP,1.0698
5/27/2021,XRP,1.0423
5/28/2021,XRP,0.9847
5/29/2021,XRP,0.9413
5/30/2021,XRP,0.9337
5/31/2021,XRP,1.0495
6/1/2021,XRP,1.1
6/2/2021,XRP,1.0498
6/3/2021,XRP,1.0789
6/4/2021,XRP,1.0466
6/5/2021,XRP,0.9973
6/6/2021,XRP,0.9493
6/7/2021,XRP,0.976
6/8/2021,XRP,0.8861
6/9/2021,XRP,0.9218
6/10/2021,XRP,0.9298
6/11/2021,XRP,0.88
6/12/2021,XRP,0.8479
6/13/2021,XRP,0.8883
6/14/2021,XRP,0.93
6/15/2021,XRP,0.9017
6/16/2021,XRP,0.8733
6/17/2021,XRP,0.8612
6/18/2021,XRP,0.845
6/19/2021,XRP,0.8055
6/20/2021,XRP,0.785
6/21/2021,XRP,0.7803
6/22/2021,XRP,0.65
6/23/2021,XRP,0.6655
6/24/2021,XRP,0.6928
6/25/2021,XRP,0.6889
6/26/2021,XRP,0.6329
6/27/2021,XRP,0.6523
6/28/2021,XRP,0.6583
6/29/2021,XRP,0.734
6/30/2021,XRP,0.7145
7/1/2021,XRP,0.7064
