ticker_symbol,day_date,close_value,volume,open_value,high_value,low_value,delta
GOOG,9/9/2019,1204.41,1471880,1204,1220,1192.62,0%
MSFT,9/9/2019,137.52,25773930,139.59,139.75,136.46,-1%
TSLA,9/9/2019,231.79,4802669,230,233.76,229.23,1%
AAPL,9/10/2019,216.7,31777930,213.86,216.78,211.71,1%
AMZN,9/10/2019,1820.55,2613879,1822.75,1825.81,1805.3356,0%
GOOGL,9/10/2019,1205.7,1396077,1196.09,1210,1196.01,1%
GOOG,9/10/2019,1206,1260115,1195.15,1210,1194.58,1%
MSFT,9/10/2019,136.08,28903380,136.8,136.8862,134.51,-1%
TSLA,9/10/2019,235.54,4883714,230.8,235.54,228.94,2%
AAPL,9/11/2019,223.59,44289650,218.07,223.71,217.73,3%
AMZN,9/11/2019,1822.99,2432767,1812.14,1833.42,1809.08,1%
GOOGL,9/11/2019,1220,1176066,1203.89,1222.47,1202.275,1%
GOOG,9/11/2019,1220.17,1307033,1203.41,1222.6,1202.2,1%
MSFT,9/11/2019,136.12,24726120,135.91,136.27,135.09,0%
TSLA,9/11/2019,247.1,10042780,237.38,248.1741,236,4%
AAPL,9/12/2019,223.085,32226670,224.8,226.42,222.86,-1%
AMZN,9/12/2019,1843.55,2823505,1837.63,1853.66,1834.28,0%
GOOGL,9/12/2019,1234.97,1582230,1223.47,1242.415,1222.56,1%
GOOG,9/12/2019,1234.25,1725908,1224.3,1241.86,1223.02,1%
MSFT,9/12/2019,137.52,27009980,137.85,138.42,136.87,0%
TSLA,9/12/2019,245.87,8581210,247.7,253.5,244.4,-1%
AAPL,9/13/2019,218.75,39763300,220,220.79,217.02,-1%
AMZN,9/13/2019,1839.34,1971317,1842.01,1846.1215,1835.17,0%
GOOGL,9/13/2019,1240.03,1183762,1232.11,1241.05,1227.08,1%
GOOG,9/13/2019,1239.56,1301350,1231.35,1240.88,1227.01,1%
MSFT,9/13/2019,137.32,23363060,137.78,138.06,136.57,0%
TSLA,9/13/2019,245.2,5313145,246.96,248.45,244.865,-1%
AAPL,9/14/2019,218.75,39763300,220,220.79,217.02,-1%
AMZN,9/14/2019,1839.34,1971317,1842.01,1846.1215,1835.17,0%
GOOGL,9/14/2019,1240.03,1183762,1232.11,1241.05,1227.08,1%
GOOG,9/14/2019,1239.56,1301350,1231.35,1240.88,1227.01,1%
MSFT,9/14/2019,137.32,23363060,137.78,138.06,136.57,0%
TSLA,9/14/2019,245.2,5313145,246.96,248.45,244.865,-1%
AAPL,9/15/2019,218.75,39763300,220,220.79,217.02,-1%
AMZN,9/15/2019,1839.34,1971317,1842.01,1846.1215,1835.17,0%
GOOGL,9/15/2019,1240.03,1183762,1232.11,1241.05,1227.08,1%
GOOG,9/15/2019,1239.56,1301350,1231.35,1240.88,1227.01,1%
MSFT,9/15/2019,137.32,23363060,137.78,138.06,136.57,0%
TSLA,9/15/2019,245.2,5313145,246.96,248.45,244.865,-1%
AAPL,9/16/2019,219.9,21158140,217.73,220.13,217.56,1%
AMZN,9/16/2019,1807.84,3675473,1824.02,1825.6941,1800.2,-1%
GOOGL,9/16/2019,1231.63,1410880,1230.44,1239.02,1225.19,0%
GOOG,9/16/2019,1231.3,1053299,1229.52,1239.56,1225.61,0%
MSFT,9/16/2019,136.33,16731440,135.83,136.7,135.66,0%
TSLA,9/16/2019,242.81,4728096,246,247.43,241.17,-1%
AAPL,9/17/2019,220.7,18386470,219.96,220.82,219.12,0%
AMZN,9/17/2019,1822.55,2033058,1807.08,1823.99,1804.1,1%
GOOGL,9/17/2019,1229.88,1047201,1231.63,1235,1223.35,0%
GOOG,9/17/2019,1229.15,958112,1230.4,1235,1223.69,0%
MSFT,9/17/2019,137.39,17976290,136.96,137.52,136.425,0%
TSLA,9/17/2019,244.79,3946909,242.47,245.6,240.37,1%
AAPL,9/18/2019,222.77,25643090,221.06,222.85,219.44,1%
AMZN,9/18/2019,1817.46,2536012,1817.04,1822.06,1795.5,0%
GOOGL,9/18/2019,1232.65,892788,1230.24,1236.24,1216.47,0%
GOOG,9/18/2019,1232.41,1144333,1227.51,1235.61,1216.53,0%
MSFT,9/18/2019,138.52,24473390,137.36,138.67,136.5299,1%
TSLA,9/18/2019,243.49,4228103,245,248.1685,242.37,-1%
AAPL,9/19/2019,220.96,22187880,222.01,223.76,220.37,0%
AMZN,9/19/2019,1821.5,2078335,1821.02,1832.57,1817.9,0%
GOOGL,9/19/2019,1238.75,847002,1232.32,1244.34,1232.31,1%
GOOG,9/19/2019,1238.71,1000155,1232.06,1244.44,1232.02,1%
MSFT,9/19/2019,141.07,36095410,140.3,142.37,140.0736,1%
TSLA,9/19/2019,246.6,4883135,246,247.94,244.84,0%
AAPL,9/20/2019,217.73,57977090,221.38,222.56,217.473,-2%
AMZN,9/20/2019,1794.16,5555839,1821.71,1830.63,1780.92,-2%
GOOGL,9/20/2019,1229.84,1937743,1233.64,1242.8,1223.58,0%
GOOG,9/20/2019,1229.93,2337269,1233.12,1243.32,1223.08,0%
MSFT,9/20/2019,139.44,40040770,141.01,141.65,138.25,-1%
TSLA,9/20/2019,240.62,6506264,246.49,246.946,238.16,-2%
AAPL,9/21/2019,217.73,57977090,221.38,222.56,217.473,-2%
AMZN,9/21/2019,1794.16,5555839,1821.71,1830.63,1780.92,-2%
GOOGL,9/21/2019,1229.84,1937743,1233.64,1242.8,1223.58,0%
GOOG,9/21/2019,1229.93,2337269,1233.12,1243.32,1223.08,0%
MSFT,9/21/2019,139.44,40040770,141.01,141.65,138.25,-1%
TSLA,9/21/2019,240.62,6506264,246.49,246.946,238.16,-2%
AAPL,9/22/2019,217.73,57977090,221.38,222.56,217.473,-2%
AMZN,9/22/2019,1794.16,5555839,1821.71,1830.63,1780.92,-2%
GOOGL,9/22/2019,1229.84,1937743,1233.64,1242.8,1223.58,0%
GOOG,9/22/2019,1229.93,2337269,1233.12,1243.32,1223.08,0%
MSFT,9/22/2019,139.44,40040770,141.01,141.65,138.25,-1%
TSLA,9/22/2019,240.62,6506264,246.49,246.946,238.16,-2%
AAPL,9/23/2019,218.72,19419650,218.95,219.84,217.65,0%
AMZN,9/23/2019,1785.3,3139142,1777,1792.7,1767.32,0%
GOOGL,9/23/2019,1234.69,1197069,1226.57,1239.68,1223.7825,1%
GOOG,9/23/2019,1234.03,1075253,1226,1239.09,1224.17,1%
MSFT,9/23/2019,139.14,17408370,139.23,139.63,138.44,0%
TSLA,9/23/2019,241.23,4391630,240,245.1794,239.22,1%
AAPL,9/24/2019,217.68,31434370,221.03,222.49,217.19,-2%
AMZN,9/24/2019,1741.61,4637901,1790.605,1795.705,1735.545,-3%
GOOGL,9/24/2019,1218.33,1835712,1240,1247.11,1210.6438,-2%
GOOG,9/24/2019,1218.76,1591786,1240,1246.74,1210.68,-2%
MSFT,9/24/2019,137.38,30016670,140.36,140.69,136.88,-2%
TSLA,9/24/2019,223.21,12941110,241.52,241.99,222.61,-8%
AAPL,9/25/2019,221.03,22481010,218.55,221.5,217.1402,1%
AMZN,9/25/2019,1768.33,3531098,1747.36,1773,1723,1%
GOOGL,9/25/2019,1245.94,1355162,1216.01,1248.02,1209.2,2%
GOOG,9/25/2019,1246.52,1593875,1215.82,1248.3,1210.09,3%
MSFT,9/25/2019,139.36,22544050,137.5,139.958,136.03,1%
TSLA,9/25/2019,228.7,9444286,224.56,228.98,218.36,2%
AAPL,9/26/2019,219.89,19088310,220,220.94,218.83,0%
AMZN,9/26/2019,1739.84,3571952,1762.79,1763.37,1731.5,-1%
GOOGL,9/26/2019,1242.29,1171577,1242.14,1244.67,1231.82,0%
GOOG,9/26/2019,1241.39,1561882,1241.96,1245,1232.268,0%
MSFT,9/26/2019,139.54,17813510,139.44,140.18,138.44,0%
TSLA,9/26/2019,242.56,12078790,230.66,243.31,227.4,5%
AAPL,9/27/2019,218.82,25361290,220.54,220.96,217.2814,-1%
AMZN,9/27/2019,1725.45,3948029,1748,1749.12,1713.82,-1%
GOOGL,9/27/2019,1225.95,1722481,1242.83,1244.99,1215.2,-1%
GOOG,9/27/2019,1225.09,1354432,1243.01,1244.02,1214.45,-1%
MSFT,9/27/2019,137.73,22498960,140.15,140.36,136.645,-2%
TSLA,9/27/2019,242.13,11123180,242.2,248.71,238.73,0%
AAPL,9/28/2019,218.82,25361290,220.54,220.96,217.2814,-1%
AMZN,9/28/2019,1725.45,3948029,1748,1749.12,1713.82,-1%
GOOGL,9/28/2019,1225.95,1722481,1242.83,1244.99,1215.2,-1%
GOOG,9/28/2019,1225.09,1354432,1243.01,1244.02,1214.45,-1%
MSFT,9/28/2019,137.73,22498960,140.15,140.36,136.645,-2%
TSLA,9/28/2019,242.13,11123180,242.2,248.71,238.73,0%
AAPL,9/29/2019,218.82,25361290,220.54,220.96,217.2814,-1%
AMZN,9/29/2019,1725.45,3948029,1748,1749.12,1713.82,-1%
GOOGL,9/29/2019,1225.95,1722481,1242.83,1244.99,1215.2,-1%
GOOG,9/29/2019,1225.09,1354432,1243.01,1244.02,1214.45,-1%
MSFT,9/29/2019,137.73,22498960,140.15,140.36,136.645,-2%
TSLA,9/29/2019,242.13,11123180,242.2,248.71,238.73,0%
AAPL,9/30/2019,223.97,26318580,220.9,224.58,220.79,1%
AMZN,9/30/2019,1735.91,2760768,1726.99,1737.46,1709.22,1%
GOOGL,9/30/2019,1221.14,1294609,1220.6,1227.405,1213.42,0%
GOOG,9/30/2019,1219,1419676,1220.97,1226,1212.3,0%
MSFT,9/30/2019,139.03,18430390,138.05,139.215,137.78,1%
TSLA,9/30/2019,240.87,5946161,243,243.98,236.1111,-1%
AAPL,10/1/2019,224.59,36187160,225.07,228.22,224.2,0%
AMZN,10/1/2019,1735.65,3170460,1746,1755.6,1728.41,-1%
GOOGL,10/1/2019,1206,1282735,1222.49,1232.8583,1205.55,-1%
GOOG,10/1/2019,1205.1,1358279,1219,1231.23,1203.58,-1%
MSFT,10/1/2019,137.07,22581930,139.66,140.25,137,-2%
TSLA,10/1/2019,244.69,6196290,241.5,245.95,239.13,1%
AAPL,10/2/2019,218.96,35767260,223.06,223.58,217.93,-2%
AMZN,10/2/2019,1713.23,3338476,1727.74,1728.89,1705,-1%
GOOGL,10/2/2019,1177.92,1674774,1196.5,1198.76,1172.63,-2%
GOOG,10/2/2019,1176.63,1639237,1196.98,1196.99,1171.29,-2%
MSFT,10/2/2019,134.65,32001760,136.25,136.37,133.5799,-1%
TSLA,10/2/2019,243.13,6256548,243.29,244.65,239.43,0%
AAPL,10/3/2019,220.82,30352690,218.43,220.96,215.132,1%
AMZN,10/3/2019,1724.42,3624371,1713,1725,1685.06,1%
GOOGL,10/3/2019,1189.43,1469413,1183.34,1191,1163.14,1%
GOOG,10/3/2019,1187.83,1663656,1180,1189.06,1162.43,1%
MSFT,10/3/2019,136.28,26379800,134.95,136.75,133.22,1%
TSLA,10/3/2019,233.03,15137760,231.86,234.48,224.28,1%
AAPL,10/4/2019,227.01,34755550,225.64,227.49,223.89,1%
AMZN,10/4/2019,1739.65,2489277,1726.02,1740.575,1719.23,1%
GOOGL,10/4/2019,1210.96,1228686,1194.29,1212.46,1190.97,1%
GOOG,10/4/2019,1209,1183264,1191.89,1211.44,1189.17,1%
MSFT,10/4/2019,138.12,23839550,136.75,138.25,136.42,1%
TSLA,10/4/2019,231.43,8021180,231.61,234.78,228.07,0%
AAPL,10/5/2019,227.01,34755550,225.64,227.49,223.89,1%
AMZN,10/5/2019,1739.65,2489277,1726.02,1740.575,1719.23,1%
GOOGL,10/5/2019,1210.96,1228686,1194.29,1212.46,1190.97,1%
GOOG,10/5/2019,1209,1183264,1191.89,1211.44,1189.17,1%
MSFT,10/5/2019,138.12,23839550,136.75,138.25,136.42,1%
TSLA,10/5/2019,231.43,8021180,231.61,234.78,228.07,0%
AAPL,10/6/2019,227.01,34755550,225.64,227.49,223.89,1%
AMZN,10/6/2019,1739.65,2489277,1726.02,1740.575,1719.23,1%
GOOGL,10/6/2019,1210.96,1228686,1194.29,1212.46,1190.97,1%
GOOG,10/6/2019,1209,1183264,1191.89,1211.44,1189.17,1%
MSFT,10/6/2019,138.12,23839550,136.75,138.25,136.42,1%
TSLA,10/6/2019,231.43,8021180,231.61,234.78,228.07,0%
AAPL,10/7/2019,227.06,30889270,226.27,229.93,225.84,0%
AMZN,10/7/2019,1732.66,2187598,1731.63,1747.83,1723.7,0%
GOOGL,10/7/2019,1208.25,879020,1207,1218.91,1204.36,0%
GOOG,10/7/2019,1207.68,867149,1204.4,1218.2036,1203.75,0%
MSFT,10/7/2019,137.12,16601280,137.14,138.18,137.02,0%
TSLA,10/7/2019,237.72,8086957,229.8,238.56,228.55,3%
AAPL,10/8/2019,224.4,29282700,225.82,228.06,224.33,-1%
AMZN,10/8/2019,1705.51,2626840,1722.49,1727,1705,-1%
GOOGL,10/8/2019,1190.13,1032426,1198.77,1206.8688,1189.48,-1%
GOOG,10/8/2019,1189.13,1141784,1197.59,1206.08,1189.01,-1%
MSFT,10/8/2019,135.67,26783340,137.08,137.76,135.62,-1%
TSLA,10/8/2019,240.05,8702338,235.87,243.94,234.5,2%
AAPL,10/9/2019,227.03,19029420,227.03,227.79,225.64,0%
AMZN,10/9/2019,1721.99,2089335,1719.61,1729.95,1714.36,0%
GOOGL,10/9/2019,1202.4,813216,1201.33,1208.46,1198.115,0%
GOOG,10/9/2019,1202.31,876632,1199.35,1208.35,1197.63,0%
MSFT,10/9/2019,138.24,20178480,137.46,138.7,136.97,1%
TSLA,10/9/2019,244.53,6935033,241.32,247.295,240.65,1%
AAPL,10/10/2019,230.09,28962980,227.93,230.44,227.3,1%
AMZN,10/10/2019,1720.26,2721531,1725.24,1738.29,1713.75,0%
GOOGL,10/10/2019,1209.47,668244,1198.6,1215.62,1197.86,1%
GOOG,10/10/2019,1208.67,932531,1198.58,1215,1197.34,1%
MSFT,10/10/2019,139.1,18396610,138.49,139.6699,138.25,0%
TSLA,10/10/2019,244.74,6313417,245.28,249.28,241.58,0%
AAPL,10/11/2019,236.21,41990210,232.95,237.64,232.3075,1%
AMZN,10/11/2019,1731.92,3279534,1742.92,1745.45,1729.86,-1%
GOOGL,10/11/2019,1215.71,1126452,1224.03,1228.75,1213.6384,-1%
GOOG,10/11/2019,1215.45,1277144,1222.21,1228.39,1213.74,-1%
MSFT,10/11/2019,139.68,25551070,140.12,141.03,139.5,0%
TSLA,10/11/2019,247.89,8488159,247.15,251.08,246.81,0%
AAPL,10/12/2019,236.21,41990210,232.95,237.64,232.3075,1%
AMZN,10/12/2019,1731.92,3279534,1742.92,1745.45,1729.86,-1%
GOOGL,10/12/2019,1215.71,1126452,1224.03,1228.75,1213.6384,-1%
GOOG,10/12/2019,1215.45,1277144,1222.21,1228.39,1213.74,-1%
MSFT,10/12/2019,139.68,25551070,140.12,141.03,139.5,0%
TSLA,10/12/2019,247.89,8488159,247.15,251.08,246.81,0%
AAPL,10/13/2019,236.21,41990210,232.95,237.64,232.3075,1%
AMZN,10/13/2019,1731.92,3279534,1742.92,1745.45,1729.86,-1%
GOOGL,10/13/2019,1215.71,1126452,1224.03,1228.75,1213.6384,-1%
GOOG,10/13/2019,1215.45,1277144,1222.21,1228.39,1213.74,-1%
MSFT,10/13/2019,139.68,25551070,140.12,141.03,139.5,0%
TSLA,10/13/2019,247.89,8488159,247.15,251.08,246.81,0%
AAPL,10/14/2019,235.87,24413480,234.9,238.1342,234.6701,0%
AMZN,10/14/2019,1736.43,1928898,1728.91,1741.8887,1722,0%
GOOGL,10/14/2019,1217.77,683926,1213.89,1225.88,1211.88,0%
GOOG,10/14/2019,1217.14,882039,1212.34,1226.33,1211.76,0%
MSFT,10/14/2019,139.55,13591640,139.69,140.29,139.52,0%
TSLA,10/14/2019,256.96,10226860,247.9,258.55,247.13,4%
AAPL,10/15/2019,235.32,23040480,236.39,237.65,234.88,0%
AMZN,10/15/2019,1767.38,3129244,1742.14,1776.45,1740.62,1%
GOOGL,10/15/2019,1242.24,1527216,1221.5,1247.125,1220.92,2%
GOOG,10/15/2019,1243.01,1395259,1220.4,1247.33,1220.4,2%
MSFT,10/15/2019,141.575,19917760,140.06,141.79,139.81,1%
TSLA,10/15/2019,257.89,6479456,257.7,260,254.12,0%
AAPL,10/16/2019,234.37,19286690,233.37,235.24,233.2,0%
AMZN,10/16/2019,1777.43,2804068,1773.33,1786.24,1770.521,0%
GOOGL,10/16/2019,1243,1151028,1241.81,1254.19,1238.53,0%
GOOG,10/16/2019,1243.64,1168174,1241.17,1254.74,1238.45,0%
MSFT,10/16/2019,140.41,20841690,140.79,140.99,139.53,0%
TSLA,10/16/2019,259.75,6704303,257.39,262.1,256.92,1%
AAPL,10/17/2019,235.28,17272900,235.09,236.15,233.52,0%
AMZN,10/17/2019,1787.48,2713773,1796.49,1798.85,1782.02,-1%
GOOGL,10/17/2019,1252.8,1063981,1251.4,1263.75,1249.87,0%
GOOG,10/17/2019,1253.07,980510,1250.93,1263.325,1249.94,0%
MSFT,10/17/2019,139.69,22102800,140.95,141.42,139.02,-1%
TSLA,10/17/2019,261.97,4779043,262.5,264.78,260.17,0%
AAPL,10/18/2019,236.41,24377170,234.59,237.58,234.29,1%
AMZN,10/18/2019,1757.51,3366091,1787.8,1793.98,1749.2001,-2%
GOOGL,10/18/2019,1244.41,1582320,1254.69,1258.11,1240.14,-1%
GOOG,10/18/2019,1245.49,1352839,1253.46,1258.89,1241.08,-1%
MSFT,10/18/2019,137.41,32284430,139.76,140,136.56,-2%
TSLA,10/18/2019,256.95,5753666,260.7,262.8,255.1,-1%
AAPL,10/19/2019,236.41,24377170,234.59,237.58,234.29,1%
AMZN,10/19/2019,1757.51,3366091,1787.8,1793.98,1749.2001,-2%
GOOGL,10/19/2019,1244.41,1582320,1254.69,1258.11,1240.14,-1%
GOOG,10/19/2019,1245.49,1352839,1253.46,1258.89,1241.08,-1%
MSFT,10/19/2019,137.41,32284430,139.76,140,136.56,-2%
TSLA,10/19/2019,256.95,5753666,260.7,262.8,255.1,-1%
AAPL,10/20/2019,236.41,24377170,234.59,237.58,234.29,1%
AMZN,10/20/2019,1757.51,3366091,1787.8,1793.98,1749.2001,-2%
GOOGL,10/20/2019,1244.41,1582320,1254.69,1258.11,1240.14,-1%
GOOG,10/20/2019,1245.49,1352839,1253.46,1258.89,1241.08,-1%
MSFT,10/20/2019,137.41,32284430,139.76,140,136.56,-2%
TSLA,10/20/2019,256.95,5753666,260.7,262.8,255.1,-1%
AAPL,10/21/2019,240.51,22367480,237.52,240.99,237.32,1%
AMZN,10/21/2019,1785.66,2224902,1769.66,1785.88,1765,1%
GOOGL,10/21/2019,1244.28,1030085,1248.7,1253.51,1239.99,0%
GOOG,10/21/2019,1246.15,1038042,1252.26,1254.6287,1240.6,0%
MSFT,10/21/2019,138.43,20716040,138.45,138.5,137.01,0%
TSLA,10/21/2019,253.5,5108101,258.33,259.5,250.18,-2%
AAPL,10/22/2019,239.96,22684000,241.16,242.2,239.6218,0%
AMZN,10/22/2019,1765.73,2234425,1788.15,1789.7799,1762,-1%
GOOGL,10/22/2019,1241.2,1281821,1244.48,1248.73,1239.85,0%
GOOG,10/22/2019,1242.8,1047851,1247.85,1250.6,1241.38,0%
MSFT,10/22/2019,136.37,27935270,138.97,140.01,136.26,-2%
TSLA,10/22/2019,255.58,4625095,254.32,258.33,250.85,0%
AAPL,10/23/2019,243.18,19932550,242.1,243.24,241.22,0%
AMZN,10/23/2019,1762.17,2190380,1761.3,1770.05,1742,0%
GOOGL,10/23/2019,1257.63,1176281,1240.21,1258.04,1240.21,1%
GOOG,10/23/2019,1259.13,928595,1242.36,1259.89,1242.36,1%
MSFT,10/23/2019,137.24,31380310,136.88,137.45,135.61,0%
TSLA,10/23/2019,254.68,11216180,254.5,256.14,251.35,0%
AAPL,10/24/2019,243.58,17916260,244.51,244.8,241.805,0%
AMZN,10/24/2019,1780.78,5204350,1771.09,1788.3379,1760.27,1%
GOOGL,10/24/2019,1259.11,1140478,1259.11,1262.9,1252.35,0%
GOOG,10/24/2019,1260.99,1039868,1260.9,1264,1253.715,0%
MSFT,10/24/2019,139.94,37278400,139.39,140.42,138.67,0%
TSLA,10/24/2019,299.68,29819230,298.37,304.93,289.2,0%
AAPL,10/25/2019,246.58,18369300,243.16,246.73,242.88,1%
AMZN,10/25/2019,1761.33,9626402,1697.55,1764.21,1695,4%
GOOGL,10/25/2019,1264.3,1355248,1252,1268,1249.15,1%
GOOG,10/25/2019,1265.13,1213051,1251.03,1269.6,1250.01,1%
MSFT,10/25/2019,140.73,25959720,139.34,141.14,139.2,1%
TSLA,10/25/2019,328.13,30006090,297.72,330,296.11,10%
AAPL,10/26/2019,246.58,18369300,243.16,246.73,242.88,1%
AMZN,10/26/2019,1761.33,9626402,1697.55,1764.21,1695,4%
GOOGL,10/26/2019,1264.3,1355248,1252,1268,1249.15,1%
GOOG,10/26/2019,1265.13,1213051,1251.03,1269.6,1250.01,1%
MSFT,10/26/2019,140.73,25959720,139.34,141.14,139.2,1%
TSLA,10/26/2019,328.13,30006090,297.72,330,296.11,10%
AAPL,10/27/2019,246.58,18369300,243.16,246.73,242.88,1%
AMZN,10/27/2019,1761.33,9626402,1697.55,1764.21,1695,4%
GOOGL,10/27/2019,1264.3,1355248,1252,1268,1249.15,1%
GOOG,10/27/2019,1265.13,1213051,1251.03,1269.6,1250.01,1%
MSFT,10/27/2019,140.73,25959720,139.34,141.14,139.2,1%
TSLA,10/27/2019,328.13,30006090,297.72,330,296.11,10%
AAPL,10/28/2019,249.05,24143240,247.42,249.25,246.72,1%
AMZN,10/28/2019,1777.08,3708851,1748.06,1778.7,1742.5,2%
GOOGL,10/28/2019,1288.98,3271411,1275,1299.24,1272.31,1%
GOOG,10/28/2019,1290,2613237,1275.45,1299.31,1272.54,1%
MSFT,10/28/2019,144.19,35280140,144.4,145.67,143.51,0%
TSLA,10/28/2019,327.71,18870290,327.54,340.84,322.6,0%
AAPL,10/29/2019,243.29,35709870,248.97,249.75,242.57,-2%
AMZN,10/29/2019,1762.71,2276855,1774.81,1777,1755.81,-1%
GOOGL,10/29/2019,1260.66,2632715,1276,1280.8,1255.61,-1%
GOOG,10/29/2019,1262.62,1886380,1276.23,1281.59,1257.2119,-1%
MSFT,10/29/2019,142.83,20589470,144.08,144.5,142.65,-1%
TSLA,10/29/2019,316.22,12684270,319.99,324.3,314.75,-1%
AAPL,10/30/2019,243.26,31130520,244.76,245.3,241.21,-1%
AMZN,10/30/2019,1779.99,2449405,1760.24,1782.38,1759.115,1%
GOOGL,10/30/2019,1260.7,1460193,1255.15,1268.015,1250.65,0%
GOOG,10/30/2019,1261.29,1408851,1252.97,1269.36,1252,1%
MSFT,10/30/2019,144.61,18496590,143.52,145,142.79,1%
TSLA,10/30/2019,315.01,9641810,313,318.79,309.97,1%
AAPL,10/31/2019,248.76,34790520,247.24,249.17,237.26,1%
AMZN,10/31/2019,1776.66,2781185,1775.99,1792,1771.4753,0%
GOOGL,10/31/2019,1258.8,1595154,1260,1266.5157,1249.48,0%
GOOG,10/31/2019,1260.11,1455651,1261.28,1267.67,1250.8428,0%
MSFT,10/31/2019,143.37,24605140,144.9,144.93,142.99,-1%
TSLA,10/31/2019,314.92,5066956,313.1,319,313,1%
AAPL,11/1/2019,255.82,37781330,249.54,255.93,249.16,3%
AMZN,11/1/2019,1791.44,2790354,1788.01,1797.445,1785.21,0%
GOOGL,11/1/2019,1272.25,1440607,1265.8,1273,1259.71,1%
GOOG,11/1/2019,1273.74,1670072,1265,1274.62,1260.5,1%
MSFT,11/1/2019,143.72,33128370,144.26,144.42,142.965,0%
TSLA,11/1/2019,313.31,6383929,316.32,316.48,309.8,-1%
AAPL,11/2/2019,255.82,37781330,249.54,255.93,249.16,3%
AMZN,11/2/2019,1791.44,2790354,1788.01,1797.445,1785.21,0%
GOOGL,11/2/2019,1272.25,1440607,1265.8,1273,1259.71,1%
GOOG,11/2/2019,1273.74,1670072,1265,1274.62,1260.5,1%
MSFT,11/2/2019,143.72,33128370,144.26,144.42,142.965,0%
TSLA,11/2/2019,313.31,6383929,316.32,316.48,309.8,-1%
AAPL,11/3/2019,255.82,37781330,249.54,255.93,249.16,3%
AMZN,11/3/2019,1791.44,2790354,1788.01,1797.445,1785.21,0%
GOOGL,11/3/2019,1272.25,1440607,1265.8,1273,1259.71,1%
GOOG,11/3/2019,1273.74,1670072,1265,1274.62,1260.5,1%
MSFT,11/3/2019,143.72,33128370,144.26,144.42,142.965,0%
TSLA,11/3/2019,313.31,6383929,316.32,316.48,309.8,-1%
AAPL,11/4/2019,257.5,25817950,257.33,257.845,255.38,0%
AMZN,11/4/2019,1804.66,2771922,1801.01,1815.06,1801.01,0%
GOOGL,11/4/2019,1289.61,1531622,1276.11,1292.5,1276.11,1%
GOOG,11/4/2019,1291.37,1500964,1276.45,1294.13,1276.355,1%
MSFT,11/4/2019,144.55,16912000,144.83,145,144.16,0%
TSLA,11/4/2019,317.47,8787040,314.8,321.94,309.26,1%
AAPL,11/5/2019,257.13,19974430,257.05,258.19,256.32,0%
AMZN,11/5/2019,1801.71,1885543,1809.16,1810.25,1794,0%
GOOGL,11/5/2019,1291.44,1257427,1291.2,1297.24,1289.38,0%
GOOG,11/5/2019,1292.03,1282711,1292.89,1298.93,1291.2289,0%
MSFT,11/5/2019,144.46,18250170,144.97,145.02,143.905,0%
TSLA,11/5/2019,317.22,6943417,319.62,323.51,316.118,-1%
AAPL,11/6/2019,257.24,18966120,256.77,257.49,255.365,0%
AMZN,11/6/2019,1795.77,2029783,1801,1802.5,1788.58,0%
GOOGL,11/6/2019,1291.01,1231265,1290.09,1292.99,1282.27,0%
GOOG,11/6/2019,1291.8,1152977,1289.46,1293.73,1282.5,0%
MSFT,11/6/2019,144.06,16575800,144.37,144.52,143.2,0%
TSLA,11/6/2019,326.58,7940932,318,326.72,314.5,3%
AAPL,11/7/2019,259.43,23735080,258.74,260.35,258.11,0%
AMZN,11/7/2019,1788.2,2651086,1803.76,1805.9,1783.48,-1%
GOOGL,11/7/2019,1306.94,2257005,1294.28,1322.65,1293.75,1%
GOOG,11/7/2019,1308.86,2029970,1294.28,1323.74,1294.245,1%
MSFT,11/7/2019,144.26,17786720,143.84,144.88,143.77,0%
TSLA,11/7/2019,335.54,14467350,329.14,341.5,328.02,2%
AAPL,11/8/2019,260.14,17520500,258.69,260.44,256.85,1%
AMZN,11/8/2019,1785.88,2126198,1787.89,1789.88,1774.04,0%
GOOGL,11/8/2019,1309,1521892,1301.52,1317.11,1301.52,1%
GOOG,11/8/2019,1311.37,1251916,1305.28,1318,1304.365,0%
MSFT,11/8/2019,145.96,16752940,143.98,145.99,143.76,1%
TSLA,11/8/2019,337.14,6074221,334.5,337.46,332.5,1%
AAPL,11/9/2019,260.14,17520500,258.69,260.44,256.85,1%
AMZN,11/9/2019,1785.88,2126198,1787.89,1789.88,1774.04,0%
GOOGL,11/9/2019,1309,1521892,1301.52,1317.11,1301.52,1%
GOOG,11/9/2019,1311.37,1251916,1305.28,1318,1304.365,0%
MSFT,11/9/2019,145.96,16752940,143.98,145.99,143.76,1%
TSLA,11/9/2019,337.14,6074221,334.5,337.46,332.5,1%
AAPL,11/10/2019,260.14,17520500,258.69,260.44,256.85,1%
AMZN,11/10/2019,1785.88,2126198,1787.89,1789.88,1774.04,0%
GOOGL,11/10/2019,1309,1521892,1301.52,1317.11,1301.52,1%
GOOG,11/10/2019,1311.37,1251916,1305.28,1318,1304.365,0%
MSFT,11/10/2019,145.96,16752940,143.98,145.99,143.76,1%
TSLA,11/10/2019,337.14,6074221,334.5,337.46,332.5,1%
AAPL,11/11/2019,262.2,20507460,258.3,262.47,258.28,2%
AMZN,11/11/2019,1771.65,1947810,1778,1780,1767.13,0%
